,,,,,,,,,,,,,,,,,,,,,,
,"Below target quantity",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT754",,,,,,,,,,,"S/N:",,"002",,,,"ACUTRAK 2 MICRO MINI STANDARD 2",,,,,
,30,,2,,1,,,-1,,,"AT2-S34",,,,,,"Screw Standard 34mm",,,,,
,49,,2,,1,,,-1,,,"AT2M-L1813",,,,,,"Drill Cannulated Long",,,,,
,55,,2,,1,,,-1,,,"80-0100",,,,,,"Drill Cannulated Long",,,,,
,59,,4,,2,,,-2,,,"WS-0906ST",,,,,,"Guide Wires .035 X  6""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"ACUTRAK 2 MICRO MINI STANDARD 3",,,,,
,30,,2,,1,,,-1,,,"AT2-S34",,,,,,"Screw Standard 34mm",,,,,
,47,,4,,3,,,-1,,,"WS-1407ST",,,,,,"Guide Wires Smooth .054",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT760",,,,,,,,,,,"S/N:",,"001",,,,"DR SCHWAB PAO/SDH-FAI INSTRUMENTS 1",,,,,
,41,,1,,0,,,-1,,,"22.00.97",,,,,,"Retractor Nerve Root Cushing 10mm/280mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT765",,,,,,,,,,,"S/N:",,"001",,,,"ENDER RODS 3.5 / 4.0 1",,,,,
,4,,2,,1,,,-1,,,"22-3527",,,,,,"Ender Nail 3.5mmx27cm",,,,,
,8,,2,,1,,,-1,,,"22-4032",,,,,,"Ender Nail 4mmx32cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT766",,,,,,,,,,,"S/N:",,"001",,,,"ENDER RODS 4.5 1",,,,,
,1,,2,,1,,,-1,,,"22-4532",,,,,,"Nail Ender 4.5mmfx32cm",,,,,
,2,,2,,1,,,-1,,,"22-4533",,,,,,"Nail Ender 4.5mmfx33cm",,,,,
,5,,2,,1,,,-1,,,"22-4537",,,,,,"Nail Ender 4.5mmfx37cm",,,,,
,12,,2,,1,,,-1,,,"22-4544",,,,,,"Nail Ender 4.5mmfx44cm",,,,,
,13,,2,,1,,,-1,,,"22-4545",,,,,,"Nail Ender 4.5mmfx45cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT790",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7/3.5MM VA LCP COMPACT ELBOW SYSTEM ""C"" 1",,,,,
,2,,1,,0,,,-1,,,"02.107.102",,,,,,"Plate 2.7/3.5 VA LCP Olecranon Proximal 2 Hole Left",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,13,,1,,0,,,-1,,,"02.117.104",,,,,,"Plate 2.7/3.5 VA LCP Postlat Distal Humerus 4 Hole Med Left",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,44,,1,,0,,,-1,,,"02.117.504",,,,,,"Plate 2.7/3.5 VA LCP Medial Distal Humerus 4 Hole Long Left",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,49,,1,,0,,,-1,,,"02.117.404",,,,,,"Plate 2.7/3.5 VA LCP Medial Distal Humerus 4 Hole Long Right",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,127,,5,,4,,,-1,,,"02.211.056",,,,,,"Screw VA Locking 2.7x56mm",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT793",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER CE ADVANTAGE GENERAL INSTRUMENTS ""C"" 1",,,,,
,17,,2,,0,,,-2,,,"8000-0000",,,,,,"Handle Version",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT801",,,,,,,,,,,"S/N:",,"001",,,,"A/O 4.5MM VA-LCP INSTRUMENT AND SCREW SET ""C"" 1",,,,,
,12,,6,,4,,,-2,,,"292.652",,,,,,"Guide Wire Thrd 2x230mm Non-colored",,,,,
,49,,2,,1,,,-1,,,"02.231.016",,,,,,"Screw Periprosthetic 5.0x16mm",,,,,
,54,,3,,1,,,-2,,,"02.231.222",,,,,,"Screw VA Locking 5.0x22mm",,,,,
,68,,3,,2,,,-1,,,"02.231.250",,,,,,"Screw VA Locking 5.0x50mm",,,,,
,90,,3,,2,,,-1,,,"02.231.680",,,,,,"Screw VA Locking Cannulated 5.0x80mm",,,,,
,91,,3,,2,,,-1,,,"02.231.685",,,,,,"Screw VA Locking Cannulated 5.0x85mm",,,,,
,92,,3,,2,,,-1,,,"02.231.690",,,,,,"Screw VA Locking Cannulated 5.0x90mm",,,,,
,96,,10,,9,,,-1,,,"03.120.026",,,,,,"Guide Wire Drill Tip 2.5mm",,,,,
,105,,1,,0,,,-1,,,"314.56",,,,,,"Screwdriver Shaft Pelvic Large Hexhead",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT802",,,,,,,,,,,"S/N:",,"001",,,,"A/O 4.5MM VA-LCP CVD CONDYLAR AIMING INST ""C"" 1",,,,,
,7,,6,,4,,,-2,,,"03.231.002",,,,,,"Stoppers",,,,,
,10,,1,,0,,,-1,,,"319.24",,,,,,"Cleaning Brush 2.9mm",,,,,
,19,,1,,0,,,-1,,,"03.231.015",,,,,,"Shaft Screwdriver Stardrive",,,,,
,28,,4,,3,,,-1,,,"324.174",,,,,,"Wire Guide 2.5mm For 5.0mm",,,,,
,34,,1,,0,,,-1,,,"03.231.015",,,,,,"Shaft Screwdriver Stardrive",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT806",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY ANTERIOR HIP RETRACTORS ""C"" 1",,,,,
,18,,1,,0,,,-1,,,"259807430",,,,,,"Stem Insert Shaft Std Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT814",,,,,,,,,,,"S/N:",,"003",,,,"ACUTRAK II LARGE  4.7MM/5.5MM/7.5MM 3 ""C""",,,,,
,18,,2,,1,,,-1,,,"30-0029",,,,,,"Screw Acutrak 2  5.5x45mm",,,,,1
,25,,2,,1,,,-1,,,"30-0745",,,,,,"Screw Acutrak 2  7.5x45mm",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT815",,,,,,,,,,,"S/N:",,"001",,,,"ORTHOHELIX CALCANEAL PLATES AND SCREWS 1",,,,,
,8,,7,,4,,,-3,,,"CAT-040-16",,,,,,"Guide Wire 1.6",,,,,
,39,,6,,4,,,-2,,,"MTF-040",,,,,,"Olive Wire",,,,,
,45,,2,,1,,,-1,,,"CAT-002-LL",,,,,,"Plate Large Left",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT823",,,,,,,,,,,"S/N:",,"001",,,,"A/O DHS 1 STEP LOCKING SIDE PLATES ""C"" 1",,,,,
,2,,1,,0,,,-1,,,"338.348",,,,,,"Impactor Cap (Plastic)",,,,,
,3,,1,,0,,,-1,,,"338.347",,,,,,"Key Impactor",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT824",,,,,,,,,,,"S/N:",,"001",,,,"A/O ANGULAR STABLE LOCKING SYSTEM ""C"" 1",,,,,
,12,,2,,1,,,-1,,,"03.025.135",,,,,,"Drill Reamer Long 6.0mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT846",,,,,,,,,,,"S/N:",,"002",,,,"DEPUY CORAIL TOTAL HIP SYSTEM ""C"" 2",,,,,
,4,,1,,0,,,-1,,,"D257004100",,,,,,"Calcar Planer Sm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT857",,,,,,,,,,,"S/N:",,"002",,,,"ZIMMER NINOMIYA TIBIAL RESECTION 2",,,,,
,1,,1,,0,,,-1,,,"5785-97",,,,,,"Hammer/Extractor Slap",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT864",,,,,,,,,,,"S/N:",,"001",,,,"A/O 3.5MM VA-LCP PROX TIBIA IMPLANT AND INSTRUMENT ""C"" 1",,,,,
,14,,2,,1,,,-1,,,"03.113.024",,,,,,"Drill Bit Calibrated 2.8mm",,,,,
,20,,1,,0,,,-1,,,"02.127.220",,,,,,"Plate VA/LCP Prox Tibia Small Bend 6 Hole 3.5x117mm Right",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,22,,1,,0,,,-1,,,"02.127.230",,,,,,"Plate VA/LCP Prox Tibia Small Bend 8 Hole 3.5x147mm Right",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,47,,2,,0,,,-2,,,"02.127.118",,,,,,"Screw VA Locking 3.5x18mm",,,,,
,48,,2,,0,,,-2,,,"02.127.120",,,,,,"Screw VA Locking 3.5x20mm",,,,,
,58,,4,,3,,,-1,,,"02.127.140",,,,,,"Screw VA Locking 3.5x40mm",,,,,
,61,,4,,3,,,-1,,,"02.127.146",,,,,,"Screw VA Locking 3.5x46mm",,,,,
,69,,6,,5,,,-1,,,"02.127.165",,,,,,"Screw VA Locking 3.5 65mm",,,,,
,71,,6,,3,,,-3,,,"02.127.175",,,,,,"Screw VA Locking 3.5x75mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT865",,,,,,,,,,,"S/N:",,"001",,,,"ACUMED ANATOMIC RADIAL HEAD SET ""C"" 1",,,,,
,10,,2,,1,,,-1,,,"80-0100",,,,,,"Drill Cannulated Long",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT866",,,,,,,,,,,"S/N:",,"001",,,,"ZIMMER PERSONNA FEM GEN KIT ""C"" 1",,,,,
,20,,2,,0,,,-2,,,"42-5399-017-00",,,,,,"Tibial Sizing Plate Handle",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT870",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.4MM VA DISTAL RADIUS SET ""C"" 1",,,,,
,49,,3,,2,,,-1,,,"201.756",,,,,,"Screw 6mm",,,,,
,66,,3,,0,,,-3,,,"202.874",,,,,,"Screw 14mm",,,,,
,83,,1,,0,,,-1,,,"399.18",,,,,,"Retractor Hohmann 6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"A/O 2.4MM VA DISTAL RADIUS SET ""C"" 2",,,,,
,55,,3,,1,,,-2,,,"201.768",,,,,,"Screw 18mm",,,,,2
,94,,1,,0,,,-1,,,"03.110.005",,,,,,"Handle for Torque Limiting Attachment",,,,,
,104,,10,,9,,,-1,,,"02.111.201.10",,,,,,"Reduction Wire Large Stop 1.25mm",,,,,
,111,,2,,1,,,-1,,,"329.922",,,,,,"Bending Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT875",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7/3.5 VA LCP ANKLE TRAUMA INSTR & SCREWS ""C"" 1",,,,,
,27,,1,,0,,,-1,,,"310.87",,,,,,"Countersink 2.7mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT878",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7/3.5 VA LCP ANKLE TRAUMA IMPLANTS ""C"" 1",,,,,
,93,,6,,5,,,-1,,,"202.900",,,,,,"Screw 40mm",,,,,
,95,,6,,5,,,-1,,,"202.963",,,,,,"Screw 44mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT886",,,,,,,,,,,"S/N:",,"001",,,,"DR LAW'S FOOT TRAY 1",,,,,
,79,,1,,0,,,-1,,,"319.091",,,,,,"Depth Gauge  Extra Long",,,,,
,81,,1,,0,,,-1,,,"MD127R",,,,,,"Frazier Suction 4-1/4"" Med 10fr",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT891",,,,,,,,,,,"S/N:",,"002",,,,"DEPUY SUMMIT BROACHES AND TAPERED REAMERS ""C"" 2",,,,,
,15,,1,,0,,,-1,,,"D244300000",,,,,,"Quick Couple Reamer Adapter",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT895",,,,,,,,,,,"S/N:",,"001",,,,"ACUMED ACUTRAK 2 MICRO MINI STANDARD 1",,,,,
,53,,2,,1,,,-1,,,"80-0100",,,,,,"Drill Cannulated Long",,,,,
,55,,2,,1,,,-1,,,"HT-0915",,,,,,"Driver Tips Cannulated",,,,,
,57,,4,,2,,,-2,,,"WS-0906ST",,,,,,"Guide Wires .035 X  6""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT908",,,,,,,,,,,"S/N:",,"001",,,,"ACUMED ACU-LOC 2 V/A WRIST PLATING SET ""C"" 1",,,,,
,101,,4,,2,,,-2,,,"WS-0906ST",,,,,,"Guide Wires .035 X  6""",,,,,
,124,,4,,2,,,-2,,,"WS-1406ST",,,,,,"Guide Wire .054x6""",,,,,
,156,,4,,3,,,-1,,,"COT2316",,,,,,"Screw Locking 2.3x16mm",,,,,1
,158,,4,,2,,,-2,,,"COT2320",,,,,,"Screw Locking 2.3x20mm",,,,,2
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ACUMED ACU-LOC 2 V/A WRIST PLATING SET ""C"" 2",,,,,
,93,,1,,0,,,-1,,,"80-0700",,,,,,"Plate T-Guide Proximal VDR Standard Right",,,,,
,101,,4,,3,,,-1,,,"WS-0906ST",,,,,,"Guide Wires .035 X  6""",,,,,
,124,,4,,3,,,-1,,,"WS-1406ST",,,,,,"Guide Wire .054x6""",,,,,
,156,,4,,3,,,-1,,,"COT2316",,,,,,"Screw Locking 2.3x16mm",,,,,1
,157,,4,,3,,,-1,,,"COT2318",,,,,,"Screw Locking 2.3x18mm",,,,,1
,158,,4,,2,,,-2,,,"COT2320",,,,,,"Screw Locking 2.3x20mm",,,,,
,159,,4,,3,,,-1,,,"COT2322",,,,,,"Screw Locking 2.3x22mm",,,,,
,192,,4,,1,,,-3,,,"300256",,,,,,"Screw Non Locking Hexalobe 3.5x10mm",,,,,3
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT909",,,,,,,,,,,"S/N:",,"002",,,,"REVISION CEMENT REMOVAL INSTRUMENTS 2",,,,,
,24,,1,,0,,,-1,,,"2447-32",,,,,,"Extraction Curette 13-1/2"" 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT910",,,,,,,,,,,"S/N:",,"001",,,,"REVISION AUXILLARY INSTRUMENTS 1",,,,,
,5,,1,,0,,,-1,,,"6020-24",,,,,,"Osteotome Cvd 15 15° 9mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT917",,,,,,,,,,,"S/N:",,"001",,,,"ACUTRAK 2 MICRO EXTENSION SCREW SET 1",,,,,
,7,,4,,3,,,-1,,,"AT2-80-1524",,,,,,"Guidewires Single Trocar 6""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT926",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC INSTRUMENTS ""C"" 1",,,,,
,47,,1,,0,,,-1,,,"700354",,,,,,"Drill Bit 4.5 x 180mm",,,,,
,48,,1,,0,,,-1,,,"703954",,,,,,"Guide Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT927",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC SCREWS ""C"" 1",,,,,
,2,,4,,2,,,-2,,,"338610",,,,,,"Screw Cortical Full Thread Self Tapping 3.5 x 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,110,,6,,5,,,-1,,,"390019",,,,,,"Washer 9mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT930",,,,,,,,,,,"S/N:",,"001",,,,"DR BEST SPECIALS 1",,,,,
,4,,2,,1,,,-1,,,"5068",,,,,,"Weitlander 2x3 Deep Prong Sharp 5""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT950",,,,,,,,,,,"S/N:",,"001",,,,"ZIMMER DISTAL LATERAL FIBULAR LCK INSTS & IMPLANTS ""C"" 1",,,,,
,108,,1,,0,,,-1,,,"4814-006",,,,,,"Elevator Periosteal 6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT971",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY PINN OFFSET HANDLES PINNACLE ""C"" 1",,,,,
,2,,1,,0,,,-1,,,"254501700",,,,,,"Attune Depuy Synthes Lid",,,,,
,6,,2,,0,,,-2,,,"255000130",,,,,,"Pinn GB Offset Impactor Tip",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DEPUY PINN OFFSET HANDLES PINNACLE ""C"" 2",,,,,
,6,,2,,0,,,-2,,,"255000130",,,,,,"Pinn GB Offset Impactor Tip",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT973",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY DELXTND GLENOID DELTA XTEND ""C"" 1",,,,,
,9,,2,,1,,,-1,,,"230787004",,,,,,"Guide Pin 2.5mm",,,,,
,16,,5,,4,,,-1,,,"230790004",,,,,,"Screw Guide Pin D 1.2 x 5",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT975",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY DELXTND HUM 1 DELTA ""C"" 1",,,,,
,32,,2,,1,,,-1,,,"230785000",,,,,,"Hum Resection Protecting Plate",,,,,
,35,,2,,0,,,-2,,,"939999315",,,,,,"Drill Bit 3.2mm Diameter",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT977",,,,,,,,,,,"S/N:",,"001",,,,"MIDAS REX ORTHO 1",,,,,
,4,,1,,0,,,-1,,,"AS10",,,,,,"Adapter Bur Midas Gold 10-9St",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT980",,,,,,,,,,,"S/N:",,"001",,,,"A/O TFNA PERCUTANEOUS INSTRUMENTS ""C"" 1",,,,,
,5,,6,,5,,,-1,,,"09.037.010",,,,,,"Guide Wires 3.2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT982",,,,,,,,,,,"S/N:",,"001",,,,"A/O TFNA INSERTION INSTRUMENTS ""C"" 1",,,,,
,4,,2,,1,,,-1,,,"357.413",,,,,,"Wire Guide 5.6/3/2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA003",,,,,,,,,,,"S/N:",,"001",,,,"BASIC PLASTIC 1",,,,,
,7,,1,,0,,,-1,,,"BC314R",,,,,,"Suture Scissors 5-3/4"" Str B/b",,,,,
,8,,1,,0,,,-1,,,"BC324R",,,,,,"Suture Scissors 5-3/4"" Str S/b",,,,,
,49,,1,,0,,,-1,,,"165086",,,,,,"Retractor Heiss Self Retaining",,,,,
,52,,1,,0,,,-1,,,"OPO705",,,,,,"Knife Handle Beaver Short 4""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"009",,,,"BASIC PLASTIC 9",,,,,
,7,,1,,0,,,-1,,,"BC314R",,,,,,"Suture Scissors 5-3/4"" Str B/b",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA029",,,,,,,,,,,"S/N:",,"001",,,,"DR HIJJAWI INSTRUMENTS 1",,,,,
,7,,2,,0,,,-2,,,"KM 41-440",,,,,,"Needleholder  Cutting  12Cm Length",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA036",,,,,,,,,,,"S/N:",,"003",,,,"DR LARSON SPECIALS 3",,,,,
,20,,1,,0,,,-1,,,"30-4002",,,,,,"Bovie Handpiece",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"DR LARSON SPECIALS 4",,,,,
,20,,1,,0,,,-1,,,"30-4002",,,,,,"Bovie Handpiece",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA057",,,,,,,,,,,"S/N:",,"001",,,,"IMPL STRYKER LEIBINGER RAPID MMF/PLASTICS ""C"" 1",,,,,
,2,,16,,12,,,-4,,,"5020362",,,,,,"Screw MMF Cross Pin Self Drilling 12mm",,,,,
,6,,2,,1,,,-1,,,"01-03015",,,,,,"Screwdriver Tip",,,,,
,7,,20,,10,,,-10,,,"01-03490",,,,,,"Ligature Wire Blunt 0.5x160mm 24 Ga (10/P)",,,,,
,8,,20,,19,,,-1,,,"01-03492",,,,,,"Ligature Wire Blunt 0.64x160mm 22 Ga (10/P)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA062",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES MODULAR HAND TI SYSTEM PLASTIC ""C""  1",,,,,
,80,,6,,5,,,-1,,,"400.810.96",,,,,,"Screw Titn F/mod Hand Sys Self Tap 1.5x10mm",,,,,
,82,,6,,3,,,-3,,,"400.812.96",,,,,,"Screw Titn F/mod Hand Sys Self Tap 1.5x12mm",,,,,
,84,,6,,5,,,-1,,,"400.814.96",,,,,,"Screw Titn F/mod Hand Sys Self Tap 1.5x14mm",,,,,
,85,,6,,5,,,-1,,,"400.816.96",,,,,,"Screw Titn F/mod Hand Sys Self Tap 1.5x16mm",,,,,
,86,,6,,4,,,-2,,,"400.818.96",,,,,,"Screw Titn F/mod Hand Sys Self Tap 1.5x18mm",,,,,
,93,,2,,1,,,-1,,,"446.233",,,,,,"Plate 1.5mm Ti 11 Hole",,,,,
,103,,1,,0,,,-1,,,"310.111",,,,,,"Drill Bit 1.1mm",,,,,
,104,,1,,0,,,-1,,,"310.113",,,,,,"Drill Bit 1.1mm J-Latch",,,,,
,151,,6,,5,,,-1,,,"401.510.96",,,,,,"Screw  2.4mm x 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA063",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES MANDIBLE/PLASTIC ""C"" 1",,,,,
,12,,1,,0,,,-1,,,"329.143",,,,,,"Bender Cutter 2.0mm  Plates",,,,,
,30,,1,,0,,,-1,,,"313.939",,,,,,"Screwdriver Blade",,,,,
,32,,1,,0,,,-1,,,"313.925",,,,,,"Screwdriver Self Retaining 2.4/3.0",,,,,
,97,,1,,0,,,-1,,,"329.530",,,,,,"Bend Template F/mand Lock Plate 447.109",,,,,
,101,,2,,0,,,-2,,,"310.512",,,,,,"Drill Bit 1.8mm  J-Latch",,,,,
,105,,15,,14,,,-1,,,"401.512",,,,,,"Screw   12mm",,,,,
,106,,15,,8,,,-7,,,"401.514",,,,,,"Screw   14mm",,,,,
,107,,10,,7,,,-3,,,"401.516",,,,,,"Screw    16mm",,,,,
,109,,4,,2,,,-2,,,"401.532",,,,,,"Screw   32mm",,,,,
,127,,2,,1,,,-1,,,"449.38",,,,,,"Plate  Str  8 Hole",,,,,
,128,,2,,1,,,-1,,,"449.40",,,,,,"Univ Fract Plate Titn 2.4x80mm Str 10 Hole",,,,,
,145,,2,,1,,,-1,,,"310.542",,,,,,"Drill Bit 2.4x125mm",,,,,
,146,,2,,0,,,-2,,,"310.532",,,,,,"Drill Bit 2.4mm",,,,,
,147,,2,,1,,,-1,,,"449.621",,,,,,"Plate Str 20 Hole",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA070",,,,,,,,,,,"S/N:",,"001",,,,"MICRO HAND PLASTIC 1",,,,,
,38,,1,,0,,,-1,,,"65150",,,,,,"Clamp Nerve Double Lg",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"MICRO HAND PLASTIC 3",,,,,
,36,,6,,3,,,-3,,,"FD562",,,,,,"Biemers",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
