,,,,,,,,,,,,,,,,,,,,,,
,"Below target quantity",,,,,,,,,,,,,,,,,,,,,
,17,,1,,0,,,-1,,,"02.111.631",,,,,,"Plate 6 Hole Head 3 Hole Shaft Left",,,,,
,39,,10,,9,,,-1,,,"02.210.116",,,,,,"Screw Variable Angle Locking 2.4x16mm",,,,,
,93,,2,,0,,,-2,,,"314.467",,,,,,"Shaft Screwdriver T8",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"A/O 2.4MM VA DISTAL RADIUS SET ""C"" 2",,,,,
,44,,5,,4,,,-1,,,"02.210.126",,,,,,"Screw Variable Angle Locking 2.4x26mm",,,,,
,100,,8,,7,,,-1,,,"02.110.300",,,,,,"K-Wires 1.8mm",,,,,
,104,,10,,9,,,-1,,,"02.111.201.10",,,,,,"Reduction Wire Large Stop 1.25mm",,,,,
,111,,2,,1,,,-1,,,"329.922",,,,,,"Bending Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT875",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7 / 3.5 VA-LCP ANKLE TRAUMA INSTR & SCREWS ""C"" 1",,,,,
,31,,1,,0,,,-1,,,"312.24",,,,,,"Drill Sleeve 2.7mm/2.0mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT891",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY SUMMIT BROACHES AND TAPERED REAMERS ""C"" 1",,,,,
,9,,1,,0,,,-1,,,"D259807570",,,,,,"Threaded Inserter Body",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT895",,,,,,,,,,,"S/N:",,"001",,,,"ACUMED ACUTRAK 2 MICRO MINI STANDARD 1",,,,,
,17,,2,,1,,,-1,,,"AT2-M24",,,,,,"Screw Mini 24mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT902",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY CORAIL HEMIARTHROPLASTY ""C"" 1",,,,,
,29,,1,,0,,,-1,,,"201203003",,,,,,"Broach Starter Tri-Lock BPS",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT907",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY PROSTALAC 32 & 36 HEAD AND LINER TRIALS ""C"" 1",,,,,
,8,,1,,0,,,-1,,,"253150000",,,,,,"Trials Ball Head 36mm Orange -2",,,,,
,10,,1,,0,,,-1,,,"253152000",,,,,,"Trials Ball Head 36mm Brown +5",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT909",,,,,,,,,,,"S/N:",,"001",,,,"REVISION CEMENT REMOVAL INSTRUMENTS 1",,,,,
,12,,1,,0,,,-1,,,"2477-00",,,,,,"Extraction Drill (Looks Like A Lg Tap)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT910",,,,,,,,,,,"S/N:",,"001",,,,"REVISION AUXILLARY INSTRUMENTS 1",,,,,
,6,,1,,0,,,-1,,,"6020-34",,,,,,"Osteotome 13 Cvd 15° Hd 7mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT911",,,,,,,,,,,"S/N:",,"001",,,,"A/O MODULAR LOCKING CLAVICLE PLATE SYSTEM ""C"" 1",,,,,
,60,,2,,1,,,-1,,,"03.211.001",,,,,,"2.4mm/2.7mm Variable Angle LCP Plate Holding Pins",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT913",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY EXTRACTION INSTRUMENTS ""C"" 1",,,,,
,1,,1,,0,,,-1,,,"221800010",,,,,,"Constrained Liner Extractor",,,,,
,4,,1,,0,,,-1,,,"221750041",,,,,,"Trial Shell Inserter",,,,,
,8,,2,,1,,,-1,,,"212801025",,,,,,"Adaptor",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT926",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC INSTRUMENTS ""C"" 1",,,,,
,28,,2,,1,,,-1,,,"700355",,,,,,"Calibrated Drill Bit 2.5 x 230mm",,,,,
,30,,2,,1,,,-1,,,"700353",,,,,,"Drill Bit 3.5 x 180mm",,,,,
,47,,1,,0,,,-1,,,"700354",,,,,,"Drill Bit 4.5 x 180mm",,,,,
,48,,1,,0,,,-1,,,"703954",,,,,,"Guide Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT927",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC SCREWS ""C"" 1",,,,,
,19,,6,,5,,,-1,,,"338650",,,,,,"Screw Cortical Full Thread Self Tapping 3.5 x 50mm",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT950",,,,,,,,,,,"S/N:",,"001",,,,"ZIMMER DISTAL LATERAL FIBULAR LCK INSTS & IMPLANTS ""C"" 1",,,,,
,63,,8,,6,,,-2,,,"2359-018-38",,,,,,"Screw Locking 3.5mm x 18mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA002",,,,,,,,,,,"S/N:",,"002",,,,"BASIC CRANIOFACIAL PAN 1 2",,,,,
,18,,1,,0,,,-1,,,"354992",,,,,,"Needle Holder Technique  Ryder 6""",,,,,
,20,,1,,0,,,-1,,,"354916",,,,,,"Needle Holder Technique Lemmon 6-3/4""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA003",,,,,,,,,,,"S/N:",,"011",,,,"BASIC PLASTIC 11",,,,,
,7,,1,,0,,,-1,,,"BC314R",,,,,,"Suture Scissors 5-3/4"" Str B/b",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA029",,,,,,,,,,,"S/N:",,"001",,,,"DR HIJJAWI INSTRUMENTS 1",,,,,
,7,,2,,0,,,-2,,,"KM 41-440",,,,,,"Needleholder  Cutting  12Cm Length",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA046",,,,,,,,,,,"S/N:",,"001",,,,"PLASTICS RHINOPLASTY 1",,,,,
,75,,1,,0,,,-1,,,"P3755",,,,,,"Sheen Grid",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA062",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES MODULAR HAND TI SYSTEM PLASTIC ""C""  1",,,,,
,45,,2,,1,,,-1,,,"400.514",,,,,,"Cortex Screw Ti  1.0mm x 14mm",,,,,
,71,,1,,0,,,-1,,,"316.403",,,,,,"Drill Bit 1.3mm",,,,,
,103,,1,,0,,,-1,,,"310.111",,,,,,"Drill Bit 1.1mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA063",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES MANDIBLE/PLASTIC ""C"" 1",,,,,
,21,,2,,1,,,-1,,,"317.876",,,,,,"Drill Bit Calibrated - 1.5mm",,,,,
,24,,1,,0,,,-1,,,"347.987",,,,,,"Plate Holding Instrument 1.5/2.0mm",,,,,
,28,,8,,6,,,-2,,,"201.928",,,,,,"Screw 2.0 X 8mm",,,,,
,30,,1,,0,,,-1,,,"313.939",,,,,,"Screwdriver Blade",,,,,
,32,,1,,0,,,-1,,,"313.925",,,,,,"Screwdriver Self Retaining 2.4/3.0",,,,,
,36,,1,,0,,,-1,,,"317.855",,,,,,"Drill Bit  2.0mm",,,,,
,37,,1,,0,,,-1,,,"310.532",,,,,,"Drill Bit 2.4mm",,,,,
,66,,2,,1,,,-1,,,"447.051",,,,,,"Plate Str Adaptation  20 Hole",,,,,
,67,,3,,2,,,-1,,,"447.053",,,,,,"Plate Str Tension Band  4 Hole",,,,,
,73,,3,,2,,,-1,,,"447.104",,,,,,"Plate Str Locking Lg 6 Hole",,,,,
,89,,2,,0,,,-2,,,"313.252",,,,,,"Screwdriver - Blades - Self Retaining",,,,,
,96,,1,,0,,,-1,,,"317.855",,,,,,"Drill Bit  2.0mm",,,,,
,97,,1,,0,,,-1,,,"329.530",,,,,,"Bend Template F/mand Lock Plate 447.109",,,,,
,109,,4,,2,,,-2,,,"401.532",,,,,,"Screw   32mm",,,,,
,127,,2,,1,,,-1,,,"449.38",,,,,,"Plate  Str  8 Hole",,,,,
,145,,2,,1,,,-1,,,"310.542",,,,,,"Drill Bit 2.4x125mm",,,,,
,146,,2,,0,,,-2,,,"310.532",,,,,,"Drill Bit 2.4mm",,,,,
,147,,2,,1,,,-1,,,"449.621",,,,,,"Plate Str 20 Hole",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA070",,,,,,,,,,,"S/N:",,"004",,,,"MICRO INST/PLASTIC 4",,,,,
,36,,6,,5,,,-1,,,"FD562",,,,,,"Biemers",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA076",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE I 1",,,,,
,23,,1,,0,,,-1,,,"ZB252",,,,,,"Cutter - 2.0mm - Long",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA077",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE II 1",,,,,
,14,,1,,0,,,-1,,,"220",,,,,,"Crescent Wrench",,,,,
,29,,1,,0,,,-1,,,"GC594",,,,,,"Saws Reciprocating",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA086",,,,,,,,,,,"S/N:",,"004",,,,"RETR MALLEABLE SET PLASTICS 4",,,,,
,2,,1,,0,,,-1,,,"380-200",,,,,,"Spatula Davis Brain 7""x 1/4"" Malleable  6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA088",,,,,,,,,,,"S/N:",,"006",,,,"3M APPROXIMATOR PLASTICS 6",,,,,
,7,,1,,0,,,-1,,,"JFLP-3",,,,,,"Forceps Tying (Sm Circle at Tip of Forcep)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA092",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES WRIST FUSION 1",,,,,
,36,,5,,4,,,-1,,,"404.028",,,,,,"Screw 3.5mm x 28mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA127",,,,,,,,,,,"S/N:",,"003",,,,"DR LOGIUDICE MICRO INSTRUMENTS 3",,,,,
,4,,1,,0,,,-1,,,"S03-628NS",,,,,,"Jeweler Str 4.7"" 0.25mm Tip Insulated",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA197",,,,,,,,,,,"S/N:",,"001",,,,"POW REM B STRYKER PLASTICS 1",,,,,
,27,,10,,9,,,-1,,,"1346-003-000",,,,,,"K-wires -.045  4""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA206",,,,,,,,,,,"S/N:",,"006",,,,"BACK-UP BIPOLAR TIPS 6",,,,,
,2,,1,,0,,,-1,,,"S03-628NS",,,,,,"Jeweler Str 4.7"" 0.25mm Tip Insulated",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA241",,,,,,,,,,,"S/N:",,"001",,,,"BIOMET TRAUMAONE MANDIBLE PLASTICS ""C"" 1",,,,,
,87,,3,,2,,,-1,,,"46-1005",,,,,,"Screwdriver Blade Mandibular",,,,,
,88,,2,,1,,,-1,,,"46-0011",,,,,,"Blade IMF TraumaOne",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA246",,,,,,,,,,,"S/N:",,"001",,,,"BASIC CRANIOFACIAL PAN 2 1",,,,,
,26,,2,,1,,,-1,,,"12-0062",,,,,,"Retr - Desmarres Lid - Small (5-1/2"")",,,,,
,33,,2,,1,,,-1,,,"200-705",,,,,,"Silicone Mouth Prop Sm Child Size #868",,,,,
,35,,2,,1,,,-1,,,"200-706",,,,,,"Mouth Prop  Child Latex-Free",,,,,
,40,,1,,0,,,-1,,,"103051",,,,,,"Wire Spool - 4-0",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA252",,,,,,,,,,,"S/N:",,"006",,,,"DEEP SOFT TISSUE  6",,,,,
,40,,1,,0,,,-1,,,"70-4385",,,,,,"Forceps Jansen Nasal Bayonet 8-1/2""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"009",,,,"DEEP SOFT TISSUE  9",,,,,
,59,,2,,1,,,-1,,,"164110",,,,,,"Retractor Deaver 7x3/4""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"010",,,,"DEEP SOFT TISSUE  10",,,,,
,3,,1,,0,,,-1,,,"16-2414",,,,,,"Suction - Frazier - 10Fr - No Stylet (6"")",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA253",,,,,,,,,,,"S/N:",,"001",,,,"DR HIJJAWI MICRO 1",,,,,
,7,,1,,0,,,-1,,,"PR734",,,,,,"Clamp Mosquito Jacobson Rt Angle 5"" (very delicate)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA255",,,,,,,,,,,"S/N:",,"003",,,,"IMPL STRYKER MANDIBLE TRAUMA # 2 ""C"" 3",,,,,
,10,,10,,2,,,-8,,,"5020414",,,,,,"Screw Bone Cross Pin  2.0x14mm",,,,,
,11,,5,,4,,,-1,,,"5020416",,,,,,"Screw Bone Cross Pin  2.0x16mm",,,,,
,32,,2,,1,,,-1,,,"6016535",,,,,,"Drill  1.6 X 85mm  26mm Working Length  Stryker End",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,57,,2,,1,,,-1,,,"6016035",,,,,,"Drill Working Length 35mm 1.6x115mm Stryker Shaft",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,78,,1,,0,,,-1,,,"6217517",,,,,,"Drill Guide Insert For 1.7mm Locking Screws",,,,,
,79,,1,,0,,,-1,,,"6400132",,,,,,"Mesh Bender",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"ERMC001",,,,,,,,,,,"S/N:",,"001",,,,"SCOPE HYSTERO/REPRODUCTIVE MED CLINIC 1",,,,,
,7,,6,,5,,,-1,,,"574",,,,,,"Adaptors Green",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB035",,,,,,,,,,,"S/N:",,"001",,,,"ROBOTIC STAPLER CANNULA 8.0-13MM 1",,,,,
,1,,1,,0,,,-1,,,"420376",,,,,,"Obturator Blunt 13mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB040",,,,,,,,,,,"S/N:",,"001",,,,"ENT ROBOTIC SET 1",,,,,
,27,,1,,0,,,-1,,,"A002-00",,,,,,"Cord Monopolar Gray",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR002",,,,,,,,,,,"S/N:",,"001",,,,"ANEURYSM SPECIALS CARDIAC 1",,,,,
,4,,1,,0,,,-1,,,"54-8024",,,,,,"Scissors Calcium",,,,,
,16,,2,,1,,,-1,,,"35-3131",,,,,,"Bulldog Str  5 Cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR021",,,,,,,,,,,"S/N:",,"005",,,,"OPEN HEART PAN 1 5",,,,,
,43,,1,,0,,,-1,,,"BT080R",,,,,,"Crile Vessel Hook 8"" Blunt 1x8mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR022",,,,,,,,,,,"S/N:",,"002",,,,"OPEN HEART PAN 2 2",,,,,
,23,,6,,5,,,-1,,,"15-2786",,,,,,"N/H Pilling Thin Vascular 9""  Crile Wood",,,,,
,25,,2,,0,,,-2,,,"170780",,,,,,"CV Plug",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"OPEN HEART PAN 2 5",,,,,
,6,,6,,4,,,-2,,,"35-1374",,,,,,"Clamp Vorse Tubing 7-1/4 """,,,,,
,28,,2,,1,,,-1,,,"C6140",,,,,,"Suct Cardiac Tips 45 Degree",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR057",,,,,,,,,,,"S/N:",,"002",,,,"SIZER MTRL MOSAIC 2",,,,,
,2,,3,,2,,,-1,,,"7639",,,,,,"Handle",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR063",,,,,,,,,,,"S/N:",,"001",,,,"VALVE SPECIALS 1",,,,,
,10,,1,,0,,,-1,,,"OL166R",,,,,,"Freer Yasargil Elevator 7-1/4"" S/s",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR082",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES TITANIUM STERNAL FIXATION SYSTEM ""C"" 1",,,,,
,13,,2,,0,,,-2,,,"329.40.98",,,,,,"Bending Template 37 Holes For Reconstruction Plates",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,25,,5,,2,,,-3,,,"460.019",,,,,,"Ti Sternal Locking Str Plate 12 Hole",,,,,
,26,,5,,4,,,-1,,,"460.023",,,,,,"Ti Sternal Locking Str Plate 20 Hole",,,,,
,38,,4,,3,,,-1,,,"460.038",,,,,,"Sternal Locking Double T Plate",,,,,
,43,,20,,11,,,-9,,,"04.501.110.01",,,,,,"Screw 3.0mm Ti Sternal Locking  Self Drilling 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,44,,30,,22,,,-8,,,"04.501.112.01",,,,,,"Screw 3.0mm Ti Sternal Locking Self Drilling 12mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR083",,,,,,,,,,,"S/N:",,"002",,,,"ESTECH MINI INVASIVE INSTRUMENTS CARD INSTRUMENT 2",,,,,
,12,,1,,0,,,-1,,,"586",,,,,,"Cleaning Adapter Estech",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR084",,,,,,,,,,,"S/N:",,"001",,,,"RETR ESTECH (LEAFLET RETRACTOR) 1",,,,,
,4,,2,,1,,,-1,,,"401-152",,,,,,"Universal Stabilizer Arm Hercules",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"RETR ESTECH (LEAFLET RETRACTOR) 2",,,,,
,3,,2,,0,,,-2,,,"400-162",,,,,,"Blades Deep",,,,,
,4,,2,,1,,,-1,,,"401-152",,,,,,"Universal Stabilizer Arm Hercules",,,,,
,13,,1,,0,,,-1,,,"410.111",,,,,,"Introducer Bullet",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR086",,,,,,,,,,,"S/N:",,"002",,,,"DR RASHID MINIMALLY INVASIVE INSTRUMENT TRAY 2",,,,,
,9,,1,,0,,,-1,,,"340-7820",,,,,,"Grasper Debakey Sm Jaw",,,,,
,10,,1,,0,,,-1,,,"340-7824",,,,,,"Grasper Debakey Resano Jaw",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR104",,,,,,,,,,,"S/N:",,"001",,,,"DR RASHID SPECIALS 1",,,,,
,13,,4,,3,,,-1,,,"3003-381",,,,,,"Needle Holder Micro Titanium",,,,,
,31,,1,,0,,,-1,,,"A3200",,,,,,"Appl Spring Clip",,,,,
,32,,1,,0,,,-1,,,"1001-506",,,,,,"Vascu-statt Applier 8-1/2"" Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR152",,,,,,,,,,,"S/N:",,"002",,,,"DR ROKKAS SPECIALS 2",,,,,
,2,,2,,1,,,-1,,,"3003-346",,,,,,"Needle Holder Legacy Jacobson Micro Round Handle 9""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR156",,,,,,,,,,,"S/N:",,"002",,,,"SIZER MITRAL BAND 2",,,,,
,8,,1,,0,,,-1,,,"1174H",,,,,,"Sizer Mitral Band 40mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI004",,,,,,,,,,,"S/N:",,"004",,,,"MINOR TRAY/GEN SURG CLINIC 4",,,,,
,8,,1,,0,,,-1,,,"BH144R",,,,,,"Clamp Crile 5-1/2"" Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI005",,,,,,,,,,,"S/N:",,"004",,,,"NEUROLOGY CLINIC 4",,,,,
,20,,1,,0,,,-1,,,"124",,,,,,"Small S S Basin",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI014",,,,,,,,,,,"S/N:",,"001",,,,"SEYED/RAD ONC 1",,,,,
,3,,2,,1,,,-1,,,"729",,,,,,"Caps",,,,,
,6,,6,,0,,,-6,,,"732",,,,,,"Cervical Markers",,,,,
,7,,8,,0,,,-8,,,"726",,,,,,"Gold Seeds",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENDO013",,,,,,,,,,,"S/N:",,"008",,,,"LAPSC APPLIER CLIP MICROLINE 8",,,,,
,3,,1,,0,,,-1,,,"3707",,,,,,"Clip Applier Lg",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENDO020",,,,,,,,,,,"S/N:",,"001",,,,"LAPSC DR GOULD NEEDLE DRIVER 1",,,,,
,4,,2,,1,,,-1,,,"250-080-311n",,,,,,"Gator",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT001",,,,,,,,,,,"S/N:",,"002",,,,"ADVANCE BIONIC HI RES ENT 2",,,,,
,8,,1,,0,,,-1,,,"CI-4430",,,,,,"Recess Marking Template",,,,,
,10,,1,,0,,,-1,,,"AB6135",,,,,,"Tube Electrode Insertion",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT003",,,,,,,,,,,"S/N:",,"001",,,,"ARCH BARS ENT 1",,,,,
,14,,1,,0,,,-1,,,"MD127R",,,,,,"Frazier Suction 4-1/4"" Med 10fr",,,,,
,44,,2,,1,,,-1,,,"LX158R",,,,,,"Wire Cutting Plier Front & Lat 2mm/1.5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT004",,,,,,,,,,,"S/N:",,"001",,,,"BAHA INST ENT 1",,,,,
,12,,1,,0,,,-1,,,"HIA 007",,,,,,"Indicator For Hearing Aid",,,,,
,21,,1,,0,,,-1,,,"HIA 009",,,,,,"Wrench - Counter Torque",,,,,
,30,,2,,0,,,-2,,,"EIB 029",,,,,,"Fixture Mount - Standard",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT009",,,,,,,,,,,"S/N:",,"001",,,,"COCHLEAR CI24M 1",,,,,
,8,,2,,1,,,-1,,,"MI1582",,,,,,"Angled Dilator",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"COCHLEAR CI24M 2",,,,,
