,,,,,,,,,,,,,,,,,,,,,,
,"Below target quantity",,,,,,,,,,,,,,,,,,,,,
,58,,3,,2,,,-1,,,"02.231.230",,,,,,"Screw VA Locking 5.0x30mm",,,,,1
,63,,3,,2,,,-1,,,"02.231.240",,,,,,"Screw VA Locking 5.0x40mm",,,,,
,69,,3,,2,,,-1,,,"02.231.255",,,,,,"Screw VA Locking 5.0x55mm",,,,,1
,71,,3,,1,,,-2,,,"02.231.265",,,,,,"Screw VA Locking 5.0x65mm",,,,,2
,91,,3,,2,,,-1,,,"02.231.685",,,,,,"Screw VA Locking Cannulated 5.0x85mm",,,,,
,92,,3,,2,,,-1,,,"02.231.690",,,,,,"Screw VA Locking Cannulated 5.0x90mm",,,,,
,96,,10,,5,,,-5,,,"03.120.026",,,,,,"Guide Wire Drill Tip 2.5mm",,,,,
,98,,2,,1,,,-1,,,"324.213",,,,,,"Drill Bit Percutaneous Calibrated 4.3mm",,,,,
,103,,1,,0,,,-1,,,"321.170",,,,,,"Wrench Pin 4.5mm (Tommy Bar)",,,,,
,105,,1,,0,,,-1,,,"314.56",,,,,,"Screwdriver Shaft Pelvic Large Hexhead",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT802",,,,,,,,,,,"S/N:",,"001",,,,"A/O 4.5MM VA-LCP CVD CONDYLAR AIMING INST ""C"" 1",,,,,
,3,,2,,1,,,-1,,,"03.231.006",,,,,,"Nut for Interlocking Bolt",,,,,
,5,,2,,1,,,-1,,,"03.231.005",,,,,,"Interlocking Bolts for Insertion Handle",,,,,
,7,,6,,5,,,-1,,,"03.231.002",,,,,,"Stoppers",,,,,
,8,,1,,0,,,-1,,,"03.120.022",,,,,,"Handle Percutaneous Drill Guide",,,,,
,34,,1,,0,,,-1,,,"03.231.015",,,,,,"Shaft Screwdriver Stardrive",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT814",,,,,,,,,,,"S/N:",,"001",,,,"ACUTRAK  II LARGE  4.7MM/5.5MM/7.5MM 1",,,,,
,60,,2,,1,,,-1,,,"80-0603",,,,,,"Easy Out QR 4.0mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ACUTRAK II LARGE  4.7MM/5.5MM/7.5MM 2",,,,,
,33,,2,,1,,,-1,,,"30-0785",,,,,,"Screw Acutrak 2  7.5x85mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT823",,,,,,,,,,,"S/N:",,"001",,,,"A/O DHS 1 STEP LOCKING SIDE PLATES ""C"" 1",,,,,
,2,,1,,0,,,-1,,,"338.348",,,,,,"Impactor Cap (Plastic)",,,,,
,3,,1,,0,,,-1,,,"338.347",,,,,,"Key Impactor",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT824",,,,,,,,,,,"S/N:",,"001",,,,"A/O ANGULAR STABLE LOCKING SYSTEM ""C"" 1",,,,,
,12,,2,,1,,,-1,,,"03.025.135",,,,,,"Drill Reamer Long 6.0mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT825",,,,,,,,,,,"S/N:",,"001",,,,"A/O FOREFOOT/MIDFOOT SET ""C"" 1",,,,,
,96,,2,,1,,,-1,,,"323.062",,,,,,"2.0mm Drill Bit",,,,,
,110,,10,,9,,,-1,,,"292.56",,,,,,"K-Wires Dbl Trocar Pt 1.6x150mm Pkg/10",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT856",,,,,,,,,,,"S/N:",,"003",,,,"ZIMMER PERSONNA TIB/GEN KIT ""C"" 3",,,,,
,34,,5,,4,,,-1,,,"00-5901-020-00",,,,,,"Trocar Headless Drill Pins",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"ZIMMER PERSONNA TIB/GEN KIT ""C"" 4",,,,,
,34,,5,,4,,,-1,,,"00-5901-020-00",,,,,,"Trocar Headless Drill Pins",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT857",,,,,,,,,,,"S/N:",,"002",,,,"ZIMMER NINOMIYA TIBIAL RESECTION 2",,,,,
,1,,1,,0,,,-1,,,"5785-97",,,,,,"Hammer/Extractor Slap",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT864",,,,,,,,,,,"S/N:",,"001",,,,"A/O 3.5MM VA-LCP PROX TIBIA IMPLANT AND INSTRUMENT ""C"" 1",,,,,
,14,,2,,0,,,-2,,,"03.113.024",,,,,,"Drill Bit Calibrated 2.8mm",,,,,
,18,,1,,0,,,-1,,,"02.127.210",,,,,,"Plate VA/LCP Prox Tibia Small Bend 4 Hole 3.5x87mm Right",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,35,,1,,0,,,-1,,,"02.127.331",,,,,,"Plate VA/LCP Prox Tibia Large Bend 8 Hole 3.5x147mm Left",,,,,2
,,,,,,,,,,,,,,,,,,,,,,
,57,,4,,3,,,-1,,,"02.127.138",,,,,,"Screw VA Locking 3.5x38mm",,,,,
,63,,4,,3,,,-1,,,"02.127.150",,,,,,"Screw VA Locking 3.5x50mm",,,,,1
,66,,4,,3,,,-1,,,"02.127.156",,,,,,"Screw VA Locking 3.5x56mm",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT868",,,,,,,,,,,"S/N:",,"001",,,,"ZIMMER PERSONA SZ 6-11 PROV RIGHT ""C"" 1",,,,,
,17,,1,,0,,,-1,,,"42-5270-007-07",,,,,,"PS Right TASP +0/G-H",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT869",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7 RECON PLATES ""C"" 1",,,,,
,2,,1,,0,,,-1,,,"245.20",,,,,,"Plate Reconstruction 6 Hole 2.7x48mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT870",,,,,,,,,,,"S/N:",,"002",,,,"A/O 2.4MM VA DISTAL RADIUS SET ""C"" 2",,,,,
,100,,8,,4,,,-4,,,"02.110.300",,,,,,"K-Wires 1.8mm",,,,,
,111,,2,,1,,,-1,,,"329.922",,,,,,"Bending Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT875",,,,,,,,,,,"S/N:",,"001",,,,"A/O 2.7 / 3.5 VA-LCP ANKLE TRAUMA INSTR & SCREWS ""C"" 1",,,,,
,15,,2,,1,,,-1,,,"310.23",,,,,,"Drill Bit Gold 2.5mm",,,,,
,106,,5,,4,,,-1,,,"206.436",,,,,,"Cort Screw 4.0x36mm Self Tap",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT907",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY PROSTALAC 32 & 36 HEAD AND LINER TRIALS ""C"" 1",,,,,
,10,,1,,0,,,-1,,,"253152000",,,,,,"Trials Ball Head 36mm Brown +5",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT908",,,,,,,,,,,"S/N:",,"001",,,,"ACUMED ACU-LOC 2 WRIST PLATING SET W/VARIABLE ANGLE SCREWS 1",,,,,
,10,,1,,0,,,-1,,,"70-0048",,,,,,"Long Right",,,,,
,109,,1,,0,,,-1,,,"80-0693",,,,,,"Periosteal Elevator 7-1/2""x6mm",,,,,
,144,,4,,3,,,-1,,,"COS2318",,,,,,"Screw Locking Smooth 2.3x18mm",,,,,1
,156,,4,,1,,,-3,,,"COT2318",,,,,,"Screw Locking 2.3x18mm",,,,,4
,191,,4,,2,,,-2,,,"300256",,,,,,"Screw Non Locking Hexalobe 3.5x10mm",,,,,2
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT913",,,,,,,,,,,"S/N:",,"001",,,,"DEPUY EXTRACTION INSTRUMENTS ""C"" 1",,,,,
,4,,1,,0,,,-1,,,"221750041",,,,,,"Trial Shell Inserter",,,,,
,8,,2,,1,,,-1,,,"212801025",,,,,,"Adaptor",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT926",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC INSTRUMENTS ""C"" 1",,,,,
,28,,2,,1,,,-1,,,"700355",,,,,,"Calibrated Drill Bit 2.5 x 230mm",,,,,
,30,,2,,1,,,-1,,,"700353",,,,,,"Drill Bit 3.5 x 180mm",,,,,
,47,,1,,0,,,-1,,,"700354",,,,,,"Drill Bit 4.5 x 180mm",,,,,
,48,,1,,0,,,-1,,,"703954",,,,,,"Guide Pin Threaded",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EORT927",,,,,,,,,,,"S/N:",,"001",,,,"STRYKER MATTA PELVIC SCREWS ""C"" 1",,,,,
,19,,6,,5,,,-1,,,"338650",,,,,,"Screw Cortical Full Thread Self Tapping 3.5 x 50mm",,,,,1
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA002",,,,,,,,,,,"S/N:",,"001",,,,"BASIC CRANIOFACIAL PAN 1 1",,,,,
,22,,1,,0,,,-1,,,"354994",,,,,,"Needle Holder Ryder TC 7""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"BASIC CRANIOFACIAL PAN 1 2",,,,,
,18,,1,,0,,,-1,,,"354992",,,,,,"Needle Holder Technique  Ryder 6""",,,,,
,39,,2,,1,,,-1,,,"42-5530",,,,,,"Forceps   .5 Pickups",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA003",,,,,,,,,,,"S/N:",,"005",,,,"BASIC PLASTIC 5",,,,,
,54,,1,,0,,,-1,,,"OPO705",,,,,,"Knife Handle Beaver Short 4""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"011",,,,"BASIC PLASTIC 11",,,,,
,7,,1,,0,,,-1,,,"BC314R",,,,,,"Suture Scissors 5-3/4"" Str B/b",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA029",,,,,,,,,,,"S/N:",,"001",,,,"DR HIJJAWI INSTRUMENTS 1",,,,,
,7,,2,,0,,,-2,,,"KM 41-440",,,,,,"Needleholder  Cutting  12Cm Length",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA046",,,,,,,,,,,"S/N:",,"001",,,,"PLASTICS RHINOPLASTY 1",,,,,
,75,,1,,0,,,-1,,,"P3755",,,,,,"Sheen Grid",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA062",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES MODULAR HAND TI SYSTEM PLASTIC ""C""  1",,,,,
,51,,6,,5,,,-1,,,"400.690",,,,,,"Micro Cortex Ti Screw 1.3mm x 10mm",,,,,
,53,,6,,4,,,-2,,,"400.692",,,,,,"Micro Cortex Ti Screw 1.3mm x 12mm",,,,,
,72,,1,,0,,,-1,,,"316.396",,,,,,"Drill Bit 1.0mm J-Latch",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA063",,,,,,,,,,,"S/N:",,"001",,,,"IMPL SYNTHES MANDIBLE/PLASTIC ""C"" 1",,,,,
,21,,2,,1,,,-1,,,"317.876",,,,,,"Drill Bit Calibrated - 1.5mm",,,,,
,24,,1,,0,,,-1,,,"347.987",,,,,,"Plate Holding Instrument 1.5/2.0mm",,,,,
,28,,8,,6,,,-2,,,"201.928",,,,,,"Screw 2.0 X 8mm",,,,,
,30,,1,,0,,,-1,,,"313.939",,,,,,"Screwdriver Blade",,,,,
,32,,1,,0,,,-1,,,"313.925",,,,,,"Screwdriver Self Retaining 2.4/3.0",,,,,
,36,,1,,0,,,-1,,,"317.855",,,,,,"Drill Bit  2.0mm",,,,,
,37,,1,,0,,,-1,,,"310.532",,,,,,"Drill Bit 2.4mm",,,,,
,66,,2,,1,,,-1,,,"447.051",,,,,,"Plate Str Adaptation  20 Hole",,,,,
,67,,3,,2,,,-1,,,"447.053",,,,,,"Plate Str Tension Band  4 Hole",,,,,
,73,,3,,2,,,-1,,,"447.104",,,,,,"Plate Str Locking Lg 6 Hole",,,,,
,89,,2,,0,,,-2,,,"313.252",,,,,,"Screwdriver - Blades - Self Retaining",,,,,
,96,,1,,0,,,-1,,,"317.855",,,,,,"Drill Bit  2.0mm",,,,,
,97,,1,,0,,,-1,,,"329.530",,,,,,"Bend Template F/mand Lock Plate 447.109",,,,,
,109,,4,,2,,,-2,,,"401.532",,,,,,"Screw   32mm",,,,,
,127,,2,,1,,,-1,,,"449.38",,,,,,"Plate  Str  8 Hole",,,,,
,145,,2,,1,,,-1,,,"310.542",,,,,,"Drill Bit 2.4x125mm",,,,,
,146,,2,,0,,,-2,,,"310.532",,,,,,"Drill Bit 2.4mm",,,,,
,147,,2,,1,,,-1,,,"449.621",,,,,,"Plate Str 20 Hole",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA076",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE I 1",,,,,
,23,,1,,0,,,-1,,,"ZB252",,,,,,"Cutter - 2.0mm - Long",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA077",,,,,,,,,,,"S/N:",,"001",,,,"POW ELANE II 1",,,,,
,14,,1,,0,,,-1,,,"220",,,,,,"Crescent Wrench",,,,,
,29,,1,,0,,,-1,,,"GC594",,,,,,"Saws Reciprocating",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA092",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES WRIST FUSION 1",,,,,
,36,,5,,4,,,-1,,,"404.028",,,,,,"Screw 3.5mm x 28mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA206",,,,,,,,,,,"S/N:",,"006",,,,"BACK-UP BIPOLAR TIPS 6",,,,,
,2,,1,,0,,,-1,,,"S03-628NS",,,,,,"Jeweler Str 4.7"" 0.25mm Tip Insulated",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA241",,,,,,,,,,,"S/N:",,"001",,,,"BIOMET TRAUMAONE MANDIBLE PLASTICS ""C"" 1",,,,,
,87,,3,,2,,,-1,,,"46-1005",,,,,,"Screwdriver Blade Mandibular",,,,,
,88,,2,,1,,,-1,,,"46-0011",,,,,,"Blade IMF TraumaOne",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA246",,,,,,,,,,,"S/N:",,"001",,,,"BASIC CRANIOFACIAL PAN 2 1",,,,,
,7,,1,,0,,,-1,,,"N5137",,,,,,"Bone Hook - Small",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA247",,,,,,,,,,,"S/N:",,"002",,,,"CRANIOFACIAL ELEVATORS 2",,,,,
,7,,1,,0,,,-1,,,"115195",,,,,,"Elevator - Tessier Periosteal - Sharp - 6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EPLA255",,,,,,,,,,,"S/N:",,"003",,,,"IMPL STRYKER MANDIBLE TRAUMA # 2 ""C"" 3",,,,,
,10,,10,,2,,,-8,,,"5020414",,,,,,"Screw Bone Cross Pin  2.0x14mm",,,,,
,11,,5,,4,,,-1,,,"5020416",,,,,,"Screw Bone Cross Pin  2.0x16mm",,,,,
,32,,2,,1,,,-1,,,"6016535",,,,,,"Drill  1.6 X 85mm  26mm Working Length  Stryker End",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,57,,2,,1,,,-1,,,"6016035",,,,,,"Drill Working Length 35mm 1.6x115mm Stryker Shaft",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,78,,1,,0,,,-1,,,"6217517",,,,,,"Drill Guide Insert For 1.7mm Locking Screws",,,,,
,79,,1,,0,,,-1,,,"6400132",,,,,,"Mesh Bender",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"ERMC001",,,,,,,,,,,"S/N:",,"001",,,,"SCOPE HYSTERO/REPRODUCTIVE MED CLINIC 1",,,,,
,7,,6,,5,,,-1,,,"574",,,,,,"Adaptors Green",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB003",,,,,,,,,,,"S/N:",,"001",,,,"DA VINCI INSTRUMENT 1",,,,,
,34,,1,,0,,,-1,,,"BC559R",,,,,,"Scissors Mayo TC 9"" Cvd Blvd Bld",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DA VINCI INSTRUMENT 2",,,,,
,34,,1,,0,,,-1,,,"BC559R",,,,,,"Scissors Mayo TC 9"" Cvd Blvd Bld",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"DA VINCI INSTRUMENT 3",,,,,
,34,,1,,0,,,-1,,,"BC559R",,,,,,"Scissors Mayo TC 9"" Cvd Blvd Bld",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"006",,,,"DA VINCI INSTRUMENT 6",,,,,
,20,,1,,0,,,-1,,,"250-080-286",,,,,,"Serrated, Grasper",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB035",,,,,,,,,,,"S/N:",,"001",,,,"ROBOTIC STAPLER CANNULA 8.0-13MM 1",,,,,
,1,,1,,0,,,-1,,,"420376",,,,,,"Obturator Blunt 13mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"EROB040",,,,,,,,,,,"S/N:",,"001",,,,"ENT ROBOTIC SET 1",,,,,
,27,,1,,0,,,-1,,,"A002-00",,,,,,"Cord Monopolar Gray",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR002",,,,,,,,,,,"S/N:",,"001",,,,"ANEURYSM SPECIALS CARDIAC 1",,,,,
,16,,2,,1,,,-1,,,"35-3131",,,,,,"Bulldog Str  5 Cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ANEURYSM SPECIALS CARDIAC 2",,,,,
,22,,2,,0,,,-2,,,"FB416R",,,,,,"Debakey Atra Forceps 9-1/2"" Str 2.8mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR014",,,,,,,,,,,"S/N:",,"001",,,,"RETR MITRAL VALVE 1",,,,,
,2,,1,,0,,,-1,,,"111",,,,,,"Retractor Modified Morse-Bar Added To Top (custom)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,7,,2,,1,,,-1,,,"809",,,,,,"Clamp- Free in Pan # 6",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR021",,,,,,,,,,,"S/N:",,"001",,,,"OPEN HEART PAN 1 1",,,,,
,39,,1,,0,,,-1,,,"NL3785-16",,,,,,"Rhoton Ball Dissector 7-1/2"" 90° 3mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR022",,,,,,,,,,,"S/N:",,"001",,,,"OPEN HEART PAN 2 1",,,,,
,23,,6,,5,,,-1,,,"15-2786",,,,,,"N/H Pilling Thin Vascular 9""  Crile Wood",,,,,
,25,,2,,0,,,-2,,,"170780",,,,,,"CV Plug",,,,,
,28,,2,,1,,,-1,,,"C6140",,,,,,"Suct Cardiac Tips 45 Degree",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR040",,,,,,,,,,,"S/N:",,"001",,,,"RETR OCTOBASE 1",,,,,
,3,,4,,3,,,-1,,,"28703",,,,,,"Blade Shallow",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR054",,,,,,,,,,,"S/N:",,"001",,,,"SIZER MECHANICAL AOR MTRL ST JUDE  1",,,,,
,5,,1,,0,,,-1,,,"0296",,,,,,"Sizer Aor Mtrl St Jude 23mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR057",,,,,,,,,,,"S/N:",,"002",,,,"SIZER MTRL MOSAIC 2",,,,,
,2,,3,,2,,,-1,,,"7639",,,,,,"Handle",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR082",,,,,,,,,,,"S/N:",,"001",,,,"SYNTHES TITANIUM STERNAL FIXATION SYSTEM ""C"" 1",,,,,
,13,,2,,0,,,-2,,,"329.40.98",,,,,,"Bending Template 37 Holes For Reconstruction Plates",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,25,,5,,2,,,-3,,,"460.019",,,,,,"Ti Sternal Locking Str Plate 12 Hole",,,,,
,26,,5,,4,,,-1,,,"460.023",,,,,,"Ti Sternal Locking Str Plate 20 Hole",,,,,
,38,,4,,3,,,-1,,,"460.038",,,,,,"Sternal Locking Double T Plate",,,,,
,43,,20,,11,,,-9,,,"04.501.110.01",,,,,,"Screw 3.0mm Ti Sternal Locking  Self Drilling 10mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,44,,30,,22,,,-8,,,"04.501.112.01",,,,,,"Screw 3.0mm Ti Sternal Locking Self Drilling 12mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR083",,,,,,,,,,,"S/N:",,"002",,,,"ESTECH MINI INVASIVE INSTRUMENTS CARD INSTRUMENT 2",,,,,
,12,,1,,0,,,-1,,,"586",,,,,,"Cleaning Adapter Estech",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR084",,,,,,,,,,,"S/N:",,"001",,,,"RETR ESTECH (LEAFLET RETRACTOR) 1",,,,,
,4,,2,,1,,,-1,,,"401-152",,,,,,"Universal Stabilizer Arm Hercules",,,,,
,5,,2,,1,,,-1,,,"400-441",,,,,,"Rake Atrial Sm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"RETR ESTECH (LEAFLET RETRACTOR) 2",,,,,
,8,,1,,0,,,-1,,,"400-451",,,,,,"Aortic Valve Assistant Sm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR104",,,,,,,,,,,"S/N:",,"001",,,,"DR RASHID SPECIALS 1",,,,,
,4,,1,,0,,,-1,,,"E1502",,,,,,"Cautery Tip Extender Reusable (DO NOT THROW AWAY)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,8,,1,,0,,,-1,,,"152720",,,,,,"Needleholder Mayo Hegar 6""",,,,,
,13,,4,,3,,,-1,,,"3003-381",,,,,,"Needle Holder Micro Titanium",,,,,
,23,,1,,0,,,-1,,,"54-8021",,,,,,"Scissors Dietrich 90°",,,,,
,32,,1,,0,,,-1,,,"1001-506",,,,,,"Vascu-statt Applier 8-1/2"" Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR152",,,,,,,,,,,"S/N:",,"001",,,,"DR ROKKAS SPECIALS 1",,,,,
,1,,3,,2,,,-1,,,"6006-330",,,,,,"Jacobson Needle Holder D/d 9"" Str Hvy",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR ROKKAS SPECIALS 2",,,,,
,2,,2,,1,,,-1,,,"3003-346",,,,,,"Needle Holder Legacy Jacobson Micro Round Handle 9""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,23,,1,,0,,,-1,,,"7007-521",,,,,,"Scissors Micro Bayonet Style Flat Handle 125° 8""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
